Make Year,Time Counter  (Sec), Trip Duration (min), Latitude (deg), Longitude (deg), Input voltage read by the scan tool (V),Engine Power (HP), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%),Engine RPM (RPM), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Bearing (deg),Vehicle Speed (KmpH),GPS Speed (kmpH),Instant Fuel Economy (KmpL),Fuel Rate (LpH),Trip Distance (Km),Trip Fuel( L),Acceleration X (m/sec^2),Acceleration Y (m/sec^2),Acceleration Z (m/sec^2),Acceleration G X (m/sec^2),Acceleration G Y (m/sec^2),Acceleration G Z (m/sec^2),Engine Coolant Temp (°C),Intake Manifold Absolute Pressure (mmHg),Intake Air temperature (°C),Distance Travelled MIL Activated (km),Mass Air Flow Rate (g/min),Boost (KPa),Acceleration (m/sec^2),Engine Torque (Kg/m),Altitude (m),Horizontal Accuracy GPS (m)
Chrysler 2021,3184.673,53.55566,41.47524,-93.04645,14.3,18.21638,0,0,3,71,-0.6459045,-0.1305847,-0.30513,6.467219,38.874,-17.80368,-10.60344,42.05161,31.76471,1906,16.86275,0.76,0.685,128.4014,112.9997115396,112.392128,22.46860956504,5.02923894485,80.2775645886,4.7956980749,0.1100578803611,-0.228603188408,0.00746871263957,-7.74387174232,1.411120120844,6.19129469658,90,435.037484,3.88888888888889,0,906.88471291,-40.00001219284,-0.2279990868,74.7003936768,267.00973776,4.815684552
Chrysler 2021,3185.673,53.57705,41.47507,-93.04616,14.3,23.90717,0,0,3,71,-1.739914,2.750656,0.1351318,6.354052,38.91468,-17.65695,-11.18517,42.32001,47.05882,1903,23.52941,0.135,0.665,128.1289,111.9997159438,111.980432,16.96874271192,6.60037336535,80.3208880214,4.79816237681,0.0839763940722,0.2743210828806,-0.327144132504,-7.71109039477,0.807124325637,6.44965926423,90,570.049152,3.88888888888889,0,1190.19521255,-22.0000070508,-0.19931682768,98.191326672,266.93420832,4.814142264
Chrysler 2021,3186.67,53.59252,41.4749,-93.04586,14.3,29.05634,0,0,3,71,1.015045,-0.191452,-1.174927,6.249244,38.77843,-16.94174,-11.68539,42.11124,50.98039,1912,23.92157,0.39,0.665,127.5572,111.9997159438,111.986992,13.96166093696,8.02197273462,80.3390896568,4.79949862654,-0.3035811254378,-0.43107395828,0.2143686464269,-7.25034710715,1.428783643595,5.90209645977,90,697.559946,3.88888888888889,0,1446.54114746,-5.000002041212,-0.19931682768,118.7781749536,267.40963536,4.801554024
Chrysler 2021,3187.671,53.60514,41.47473,-93.04556,14.3,28.56593,0,0,3,71,3.251465,2.249344,1.698334,6.035337,38.73001,-17.51126,-11.16185,42.15875,52.94118,1897,23.13725,0.605,0.665,127.7185,111.9997159438,112.084528,14.20134436984,7.88657997515,80.3713086436,4.80173958926,-0.30903163788,-0.2186480219868,-0.0824458663308,-7.28268039723,1.136141155485,6.15417298279,90,682.558706,3.88888888888889,0,1422.12666571,-7.00000161664,-2.776728E-16,117.6968183712,267.5159496,4.796610168
Chrysler 2021,3188.67,53.62663,41.47456,-93.04527,14.3,25.41762,0,0,3,71,1.027466,0.4373779,0.9724579,6.020478,38.80269,-18.22446,-10.70739,42.01505,46.27451,1889,20.78431,0.37,0.665,127.7185,111.9997159438,112.251296,15.96036916696,7.01738170177,80.410834034,4.80441208872,-0.377710008802,-0.44845675931,-0.2944189292982,-7.14272187405,1.469349303884,6.32092656188,90,615.052872,3.88888888888889,0,1265.39136275,-16.00000763504,-2.776728E-16,105.1687434112,267.46035408,4.799066856
Chrysler 2021,3189.668,53.64067,41.47438,-93.04498,14.2,27.2919,0,0,3,71,1.122208,-0.8162842,-0.02923584,6.354185,39.18122,-17.9585,-10.93952,42.00076,42.7451,1905,19.21569,0.135,0.665,127.8473,111.9997159438,112.015376,14.8642884148,7.53483967795,80.4312565586,4.8058429737,-0.417867845353,-0.2288658963899,0.1393027133484,-7.12311097771,1.37669162869,5.94086409896,90,660.056846,3.88888888888889,0,1358.70026883,-10.00000132452,-2.776728E-16,111.9753491456,267.43508616,4.7955708
Chrysler 2021,3190.663,53.65467,41.47421,-93.04468,14.2,25.95925,0,0,3,71,-2.1642,2.90123,4.116287,6.492367,39.50168,-18.00127,-12.12773,40.9299,35.68628,1895,17.2549,0.665,0.665,127.8473,111.9997159438,111.716384,15.62736237464,7.166916753,80.4618340186,4.80781517231,-0.0446836741995,0.0700455253274,-0.2128905749376,-7.39270136619,1.01354562127,6.49351708012,90,622.553492,3.88888888888889,0,1292.35592748,-15.00000543416,-2.776728E-16,107.0697189952,267.3557772,4.793019624
Chrysler 2021,3191.671,53.67936,41.47403,-93.0444,14.2,17.09356,0,0,3,71,-6.793029,2.181381,6.498077,6.762264,39.16356,-18.49133,-10.44239,41.01883,30.58824,1883,15.68627,0.8,0.665,129.7,111.9997159438,111.244448,23.73260519144,4.71924793454,80.5071852198,4.81006749126,0.814841277355,0.552202790083,-0.037040331923,-8.05642383175,0.589176675388,6.62224978247,90,412.53537,3.88888888888889,0,850.98564208,-43.00001879548,-2.776728E-16,70.952194848,267.23788056,4.7871888
Chrysler 2021,3192.671,53.69338,41.47385,-93.04411,14.3,21.64051,0,0,3,71,1.192596,-1.690399,-1.073578,6.286332,39.5279,-19.84731,-11.44682,40.59665,41.17647,1897,21.17647,0.035,0.665,131,110.9997364414,110.956912,18.57869926832,5.97458452579,80.5293941118,4.81126368082,-0.2084490147656,-0.2741326853825,-0.324709382116,-7.0913781456,1.357830847611,7.03434683049,90,525.045178,3.88888888888889,0,1077.35154594,-28.00001336132,-0.19278822504,89.1628236496,267.15774864,4.795811592
Chrysler 2021,3193.67,53.70783,41.47366,-93.04384,14.3,28.96472,0,0,3,71,-2.387375,0.5840302,1.750565,5.941942,41.09423,-20.71788,-11.77771,38.51385,54.5098,1880,23.92157,0.25,0.665,133.6199,110.9997364414,111.13296,13.88076453664,7.996678625,80.560100319,4.81347814567,0.0710126589004,0.1859744215903,0.2575128317356,-7.32953135894,0.798592031244,6.4872320835,90,697.559946,3.88888888888889,0,1441.98030001,-5.000002041212,-0.19278822504,120.4190499328,267.11839896,4.799076
Chrysler 2021,3194.671,53.72079,41.47346,-93.04357,14.2,28.3965,0,0,3,71,1.014572,-2.73819,-1.970322,5.589989,41.67406,-21.55623,-12.86467,37.28226,58.82353,1882,23.92157,0.725,0.665,134.8928,111.9997159438,111.401616,14.28607982048,7.83979987837,80.582952947,4.81507558869,0.2525741716127,0.139116967619,0.42252429023,-7.58041306204,0.747847236759,6.35370790943,90,690.059326,3.88888888888889,0,1413.69170607,-6.000002173664,0.18914723664,117.931248216,266.50178856,4.818546624
Chrysler 2021,3195.671,53.74741,41.47326,-93.04332,14.2,27.97127,0,0,3,71,-1.232635,1.86026,2.245453,5.589921,42.17059,-20.17955,-12.6088,38.78018,61.17647,1896,23.92157,0.115,0.665,138.8981,111.9997159438,111.755632,14.50326038144,7.72240295804,80.6305572242,4.81837646621,-0.511213456404,-0.195361286547,0.363679104369,-6.63961429544,1.084648074545,6.38259999622,90,675.058086,3.88888888888889,0,1392.52220718,-8.00000381752,-2.49936E-16,115.3075179648,267.01787592,4.805784648
Chrysler 2021,3196.671,53.7618,41.47305,-93.04307,14.2,27.70432,0,0,3,71,-0.4589844,-0.3025818,-1.019669,5.223981,42.51894,-21.40134,-13.89695,39.2785,55.29412,1900,23.13725,0.725,0.685,140.5904,112.9997115396,112.320544,14.773754,7.64870102534,80.661166871,4.8203789481,0.1299850077386,-0.1748987152528,-0.430594506307,-7.25887848714,1.082402605578,7.24376035754,90,667.557466,3.88888888888889,0,1379.23202018,-9.0000060184,0.14247126192,113.9665816336,266.64861072,4.789285824
Chrysler 2021,3197.667,53.77411,41.47283,-93.04283,14.3,27.76276,0,0,3,71,-4.261963,1.498184,1.774368,5.216186,42.99986,-22.1203,-14.58667,38.2554,58.82353,1914,23.52941,0.685,0.665,142.0636,112.9997115396,112.707344,14.74265046496,7.66483822817,80.6839712188,4.82194610784,0.676668888035,0.34706470666,-0.0810538706439,-7.83114236464,0.619114534409,6.99632290574,90,667.557466,3.88888888888889,0,1382.14180003,-9.0000060184,0.14247126192,113.3716450288,266.83865352,4.788124536
Chrysler 2021,3198.668,53.7983,41.4726,-93.0426,14.3,28.34183,0,0,3,71,0.9506836,-2.369125,0.279541,5.199296,43.14415,-22.37555,-15.61882,36.40448,50.58823,1919,23.52941,0.095,0.665,143.7525,112.9997115396,112.95376,14.4414401924,7.8247074487,80.7248323614,4.82472081337,0.2905831306336,0.375589508245,0.2387244713742,-7.41305902498,0.650698928432,6.55174626316,90,682.558706,3.88888888888889,0,1410.96971248,-7.00000161664,-2.49936E-16,115.4347407632,266.67238512,4.789298016
Chrysler 2021,3199.668,53.81231,41.47236,-93.04239,14.3,28.67051,0,0,3,71,-0.5779724,-1.863739,1.337997,5.239935,42.98597,-21.9243,-13.51734,33.51321,50.58823,1917,21.96078,0.76,0.665,146.8086,113.9997232288,113.220368,14.40221215552,7.91545129722,80.7572927492,4.82693149281,-0.506215329606,-0.2347873873373,0.1260251245869,-6.5342323977,1.199459600822,6.60458656452,90,682.558706,3.88888888888889,0,1427.33342532,-7.00000161664,0.13549146384,116.8952953952,267.1482084,4.79590608
Chrysler 2021,3200.67,53.82454,41.47212,-93.04218,14.2,27.3817,0,0,3,71,-0.1302948,-1.155807,0.798996,5.237842,43.1722,-23.79063,-15.07825,37.20648,46.66667,1911,21.56863,0.685,0.685,147.769,113.9997232288,113.206176,15.08010001208,7.55963411345,80.7794855478,4.82840023189,-0.665653075094,0.0442737473346,0.48681596516,-6.4096907091,0.944538979671,6.36239168992,90,652.556226,3.88888888888889,0,1363.17130546,-11.0000035254,0.13549146384,111.9910938784,267.0669792,4.82335332
Chrysler 2021,3201.67,53.83471,41.47188,-93.04199,14.2,28.23724,0,0,3,71,-0.1965332,2.086548,3.103897,5.44762,43.66566,-23.83224,-15.82183,36.35782,46.27451,1921,21.96078,0.645,0.685,150.4794,113.9997232288,113.014,14.62319775528,7.79583234122,80.8023542692,4.82988411261,0.2660701807708,-0.1286432127764,0.1831199907054,-7.38222230781,1.161887695955,6.68706571512,90,675.058086,3.88888888888889,0,1405.76340646,-8.00000381752,-2.49936E-16,114.8890473728,267.4647432,4.849209504
Chrysler 2021,3202.671,53.86343,41.47163,-93.04182,14.2,19.99336,0,0,3,71,0.2467346,-1.793289,-0.1144714,5.374886,43.376,-24.04929,-16.86305,34.72653,32.54902,1919,16.07843,0.745,0.685,151.9207,113.9997232288,112.927104,20.65279828384,5.51983565167,80.8561866922,4.83285944487,0.2399307822919,0.0792259180867,0.0627168291232,-7.34674651942,1.085845637674,6.73182269396,89,472.540584,2.77777777777778,0,995.34973138,-35.00001497796,-2.49936E-16,81.4318770944,266.79442704,4.848633432
Chrysler 2021,3203.669,53.87635,41.47137,-93.04165,14.2,20.5531,0,0,3,71,-0.8862152,0.6687164,-1.933746,5.897216,43.6077,-23.89061,-15.08292,33.2688,32.94118,1920,15.29412,0.78,0.685,153.7934,113.9997232288,112.450672,20.09034552616,5.6743674441,80.8766735904,4.8339307159,-0.788796641507,-0.63290708446,0.1672870722803,-6.16270436278,1.731754618391,6.47765218807,89,487.541824,2.77777777777778,0,1023.21557944,-33.0000105762,-2.49936E-16,83.6680607184,266.61928896,4.849267416
Chrysler 2021,3204.671,53.8869,41.47112,-93.04149,14.2,16.45105,0,0,3,71,2.433472,2.292633,-0.1922302,5.39465,43.42036,-23.76068,-14.91473,34.26962,25.88235,1902,13.72549,0.76,0.685,157.1717,112.9997115396,111.890304,24.87967771496,4.54185983653,80.9006527564,4.83486192676,0.1582948636584,0.0295186357256,-0.2272768468565,-7.25378831044,1.168474140764,7.03673951834,89,390.03351,2.77777777777778,0,818.99892887,-46.00001850336,-0.18177823944,67.6031056496,267.04235136,4.83228396
Chrysler 2021,3205.665,53.91358,41.47087,-93.04133,14.3,22.51887,0,0,3,71,-1.480927,0.7856598,1.637695,5.502105,43.15506,-24.95476,-15.59877,34.50305,37.64706,1911,17.2549,0.055,0.685,158.4894,111.9997159438,111.097264,18.01487329552,6.21708546121,80.9508802578,4.83720131014,0.2052920384081,0.00484362621911,0.2087562846537,-7.34450013605,1.172815116606,6.47346117432,89,540.046418,3.88888888888889,0,1121.0794363,-26.00000895956,-0.14327495856,92.1021033472,267.34974216,4.811746536
Chrysler 2021,3206.67,53.92622,41.4706,-93.0412,14.2,22.90354,0,0,3,71,7.856277,-7.071762,-6.618774,5.266948,42.81575,-26.24828,-16.31763,34.29724,34.5098,1892,19.21569,0.745,0.685,160.0988,111.9997159438,110.89112,17.71231106504,6.32328892417,80.9705142058,4.8383596456,-2.103137568035,0.794793905983,0.837630943324,-5.13733551072,0.360900843254,5.87904436014,89,547.547038,3.88888888888889,0,1140.23045969,-25.00000675868,-0.14327495856,94.6161413248,266.87519904,4.815583968
Chrysler 2021,3207.67,53.93775,41.47034,-93.04108,14.2,28.57775,0,0,3,71,-3.782364,1.467255,1.268005,5.43732,42.62468,-26.42137,-16.61448,34.32935,50.98039,1913,25.4902,0.705,0.685,162.7935,111.9997159438,111.191216,14.19546887976,7.88984299857,80.994461185,4.83992301993,-0.1480559884664,-0.0784973217763,-0.01636372022257,-7.13254152065,1.087941144549,6.69005886094,89,690.059326,3.88888888888889,0,1422.71497194,-6.000002173664,-2.49936E-16,116.7607210864,266.53004352,4.802849424
Chrysler 2021,3208.67,53.96552,41.47006,-93.04097,14.2,27.67509,0,0,3,71,2.506989,-3.534698,-0.7856445,5.387866,44.08311,-25.74652,-17.21754,34.83228,49.41177,1904,21.17647,0.215,0.705,164.4315,112.9997115396,111.442704,14.78935253336,7.64063431663,81.0454289828,4.8435078032,-0.02534974748019,-0.0757060761387,0.0601834146515,-7.22026020044,1.078959878283,6.59216287576,89,667.557466,3.88888888888889,0,1377.77735705,-9.0000060184,0.14502512016,113.6071909936,266.7813816,4.77981264
Chrysler 2021,3209.672,53.97707,41.46979,-93.04088,14.3,27.50861,0,0,3,71,-1.947067,0.7748566,-1.258286,5.796884,43.7793,-24.50656,-17.98899,34.34842,49.80392,1901,22.35294,0.055,0.705,164.7374,112.9997115396,111.36552,14.87885809968,7.59467186841,81.068329891,4.84499168392,1.140663487922,-0.0995986950063,-0.074339744696,-8.43828157256,1.090934899971,6.56926012862,89,660.056846,3.88888888888889,0,1369.48936057,-10.00000132452,0.14502512016,113.1020053184,266.66348496,4.7535084
Chrysler 2021,3210.662,53.98941,41.46952,-93.04079,14.3,28.08948,0,0,3,71,2.860825,-0.4592743,-0.8683471,5.944497,42.21016,-21.54277,-18.69986,33.17407,48.23529,1905,21.96078,0.725,0.705,165.6037,112.9997115396,111.877776,14.571172884,7.75504076306,81.0899594206,4.84655127284,-0.0605394526996,0.397377902929,0.353009850165,-7.4176980962,0.627497171511,5.8628777151,89,675.058086,3.88888888888889,0,1398.40708384,-8.00000381752,-2.49936E-16,115.2477534592,266.46594408,4.734531552
Chrysler 2021,3211.671,54.00383,41.46924,-93.04069,14.3,27.83582,0,0,3,71,-1.289612,2.293579,1.691315,6.305178,41.39866,-24.60837,-17.11351,36.29697,43.52941,1900,20.39216,0.055,0.705,165.2216,112.9997115396,112.277072,14.70395385808,7.68500689265,81.1128925156,4.84811086176,-0.1737199888256,-0.381352380752,-0.065521546965,-7.30483333391,1.334179814016,6.19204450704,89,667.557466,2.77777777777778,0,1385.77913824,-9.0000060184,-2.49936E-16,114.5075575568,265.74954216,4.727368752
Chrysler 2021,3212.671,54.03053,41.46897,-93.04059,14.3,28.93894,0,0,3,71,1.658447,1.301407,1.125793,6.442056,40.99453,-19.70633,-17.57074,34.54004,53.33333,1922,22.7451,0.76,0.705,165.4593,112.9997115396,112.512176,14.1434567628,7.9895620542,81.1679963172,4.85193034045,-0.847423285051,-0.1194446233974,0.0405243597535,-6.53153795686,0.998726501451,6.03472147089,89,690.059326,2.77777777777778,0,1440.69664031,-6.000002173664,-2.49936E-16,117.682799904,265.42825248,4.724540208
Chrysler 2021,3213.672,54.04211,41.46869,-93.0405,14.3,27.86923,0,0,3,71,2.910934,0.4910431,0.4354248,6.251299,40.55207,-24.19699,-17.34151,35.14954,46.27451,1920,21.17647,0.075,0.705,165.4593,113.9997232288,113.237376,14.81629816008,7.69423193682,81.1907845716,4.85353156888,0.00565240957659,-0.2461097996042,-0.1975837125584,-7.50736445438,1.250054738016,6.40520099037,89,660.056846,2.77777777777778,0,1387.44199918,-10.00000132452,0.19305519936,113.450770496,265.48144008,4.720690584
Chrysler 2021,3214.669,54.05442,41.46841,-93.0404,14.2,28.1566,0,0,3,71,-4.6017,1.568268,2.866898,6.540441,40.19703,-24.44733,-16.84009,35.82242,46.66667,1917,21.56863,0.075,0.705,165.5991,113.9997232288,113.807232,14.66508294216,7.7735665596,81.2127842494,4.85498138091,0.0961613322089,0.423976971796,0.2279962991369,-7.67890645718,0.580794038286,5.82021471913,89,667.557466,2.77777777777778,0,1401.74868137,-9.0000060184,0.19305519936,114.7999661152,264.8487972,4.716584928
Chrysler 2021,3215.674,54.07863,41.46813,-93.04031,14.2,26.46354,0,0,3,71,0.5932617,0.6560059,0.664505,6.617298,39.84541,-21.67374,-14.89432,35.14291,36.86274,1934,17.64706,0.115,0.705,166.4249,114.9997188246,114.201312,15.74017858648,7.3061441328,81.2605011804,4.85807027547,-0.431056584623,0.031046115457,0.465751472851,-7.06877410344,1.05141714552,5.62876311501,89,622.553492,2.77777777777778,0,1317.46168039,-15.00000543416,0.21171036144,106.948627416,263.96719368,4.722717504
Chrysler 2021,3216.689,54.0895,41.46785,-93.04021,14.2,25.49385,0,0,3,71,0.588028,-0.7464142,0.1025391,7.065505,39.48441,-24.92873,-16.2814,35.96359,36.07843,1937,14.5098,0.135,0.705,165.5516,114.9997188246,114.480128,16.3388791216,7.03842858137,81.282211177,4.8594065252,-0.306136333181,-0.30678830252,-0.01584559509869,-7.23462851958,1.570838588053,6.11540229559,89,600.051632,2.77777777777778,0,1269.18609669,-18.00000514204,0.21171036144,102.87017612,263.28559992,4.7238666
Chrysler 2021,3217.771,54.10571,41.46758,-93.04012,14.4,11.17086,0,0,3,71,0.008422852,0.2824249,0.3092804,7.649262,39.2599,-25.25084,-15.58932,35.20297,15.29412,1899,12.54902,0,0.075,165.5738,114.9997188246,113.679104,37.2881685796,3.084088982005,81.3040821076,4.85998190752,0.951380238116,0.2336951634339,0.331662807329,-8.41837197124,1.16263598241,5.83308951337,89,262.522716,3.88888888888889,0,556.13036976,-63.00002833928,-2.49936E-16,45.9774919248,263.06477232,4.728548328
Chrysler 2021,3218.668,54.11944,41.4673,-93.04002,14.4,6.23554,0,0,3,71,-0.1211243,0.2598114,0.2066803,7.895391,39.37312,-20.72968,-17.95195,33.79123,13.72549,1905,12.15686,0,0,165.8248,113.9997232288,113.059792,66.220216868,1.7215287598,81.3378460608,4.86048536705,-0.398581562078,0.033697274555,0.0822396074941,-7.01698231752,1.357082256355,6.04579793923,89,150.012908,3.88888888888889,0,310.430237509,-78.0000061944,-0.1302261048,25.5836579952,262.259064,4.726993848
Chrysler 2021,3219.674,54.14367,41.46703,-93.03993,14.2,10.91794,0,0,3,71,0.6008301,0.06932068,-0.2587128,7.878636,39.18921,-21.80571,-14.09549,33.28983,25.09804,1918,14.5098,0.9,0.055,166.0176,112.9997115396,112.644976,37.488453918,3.014262173522,81.3857078324,4.86149607152,-0.1195041205526,0.137873379539,0.333387371387,-7.43401409373,1.268466547222,5.76647830283,89,262.522716,3.88888888888889,0,543.53916495,-63.00002833928,-0.19760985624,44.491370704,261.5609196,4.743139104
Chrysler 2021,3220.67,54.15735,41.46676,-93.03984,14.3,11.02137,0,0,3,71,-2.60997,-0.2419128,1.855774,7.877348,38.94497,-24.98453,-15.16395,35.26645,23.13725,1907,14.11765,0.88,0.88,165.6923,112.9997115396,112.235088,37.13663450368,3.042818170939,81.4056797418,4.8620184581,0.51910963111,-0.400492664348,0.2391225110001,-8.12183717436,1.71259452273,5.78009985952,89,262.522716,3.88888888888889,0,548.68831863,-63.00002833928,-2.49936E-16,45.1719360352,261.11755752,4.754185056
Chrysler 2021,3221.671,54.1819,41.46648,-93.03974,14.3,12.95787,0,0,3,71,-0.007217407,1.621277,2.704468,7.641834,38.64964,-25.48344,-15.56031,35.68018,38.03922,1998,16.07843,0.78,0.88,165.4816,112.9997115396,112.19616,31.58672395032,3.577453202076,81.45513476,4.86339634734,-0.306726123116,0.486579744385,0.1123839996727,-7.27264939632,0.693061085815,5.92035708768,89,307.526436,3.88888888888889,0,645.09479082,-57.00002202876,-2.49936E-16,50.6899589072,259.97684352,4.768745352
Chrysler 2021,3222.668,54.19427,41.46621,-93.03964,14.3,16.07351,0,0,3,71,2.930023,-1.896622,-1.397888,7.470477,38.73101,-25.92384,-15.81559,35.85889,30.19608,1949,16.47059,0.215,0.84,165.2868,112.9997115396,112.715584,25.46405514872,4.43762857218,81.478148322,4.86434269984,-0.135175890689,-0.1378107734136,0.00764778322707,-7.41051393663,1.340466944243,6.12842644232,89,367.53165,3.88888888888889,0,800.20352004,-49.00001821124,-2.49936E-16,64.4588467936,259.3259736,4.769927976
Chrysler 2021,3223.666,54.20795,41.46593,-93.03955,14.3,18.2392,0,0,3,71,-1.071457,1.910431,1.452423,7.830764,39.04023,-25.29359,-16.40482,37.19427,26.66667,1912,14.5098,0.82,0.8,165.2868,112.9997115396,113.052224,22.44049904376,5.0355416525,81.5007273622,4.8653496189,-0.1691253271113,-0.449364456688,-0.0720947329305,-7.32399312477,1.770224771805,6.15312446735,89,427.536864,3.88888888888889,0,908.02050227,-41.00001439372,-2.49936E-16,74.5592565824,258.85408224,4.771829928
Chrysler 2021,3224.671,54.22127,41.46566,-93.03946,14.3,8.789517,0,0,3,71,4.022781,-0.7766876,-0.8521271,7.66679,39.53802,-22.68431,-17.81755,34.41116,14.5098,1880,12.54902,0,0.8,165.2868,112.9997115396,112.677424,46.566447464,2.426639730287,81.5303070314,4.86598556778,0.3000206839966,0.0448988637055,0.1399988483523,-7.86721556299,1.33328187027,5.9688570228,89,210.0180712,3.88888888888889,0,437.577456538,-70.0000161664,-2.49936E-16,36.5418729712,258.6093888,4.77251268
Chrysler 2021,3225.67,54.24511,41.46539,-93.03936,14.4,6.222405,0,0,3,71,2.147644,-1.714325,-1.092514,7.689705,39.06533,-25.59404,-15.94895,36.39648,13.72549,1891,12.15686,0,0,165.3936,112.9997115396,112.24024,65.7778970504,1.717902715561,81.5755616722,4.86666315617,-0.397310541908,-0.2074340883958,0.465151624483,-7.22325334626,1.661251099081,5.80689491543,89,150.012908,3.88888888888889,0,309.776342165,-78.0000061944,-2.49936E-16,25.7187829232,257.34007968,4.773677016
Chrysler 2021,3226.671,54.25848,41.46511,-93.03926,14.4,6.209271,0,0,3,71,1.075623,-0.333252,-0.7993469,7.909131,38.95014,-23.93713,-18.0375,35.14175,14.11765,1883,12.15686,0,0,165.3427,111.9997159438,111.714848,65.3337065992,1.714276671322,81.5964509054,4.86698870143,-0.366663106159,0.0429788917264,0.0494346988268,-7.2410659167,1.430430178597,6.12423542857,89,150.012908,3.88888888888889,0,309.122446821,-78.0000061944,-0.206927196,25.7735323296,256.18168728,4.782436968
